ADM0_NAME,ADM1_NAME,ADM2_NAME,Income_Category,Income_Month,Income_Year,IncomeValue,Income_DataSource
Congo,Plateaux,,Agro - Livestock,3,2014,0.37037037,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Commerce - Business/Trading,3,2014,2.962962963,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Commerce - Petty Trade,3,2014,3.703703704,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Commerce - Self-Employment,3,2014,0.740740741,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Labor - Artisan/Skilled,3,2014,2.962962963,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Labor - Daily/Unskilled - Mixed,3,2014,0.740740741,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Labor - Salary/Regular,3,2014,8.148148148,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Ntrl Rsrc - Hunter/Gatherer,3,2014,1.111111111,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Plateaux,,Other,3,2014,1.481481481,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Agro - Fishing,3,2014,0.815217391,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Agro - Food&Cash Crop,3,2014,21.60326087,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Agro - Livestock,3,2014,0.815217391,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Commerce - Business/Trading,3,2014,9.918478261,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Commerce - Petty Trade,3,2014,13.58695652,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Commerce - Self-Employment,3,2014,0.951086957,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Labor - Artisan/Skilled,3,2014,8.559782609,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Labor - Daily/Unskilled - Mixed,3,2014,5.298913043,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Labor - Salary/Regular,3,2014,27.03804348,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Non-Wage - Pension/Benefit,3,2014,4.347826087,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Non-Wage - Remittance/Fam. Aid,3,2014,0.27173913,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Ntrl Rsrc - Hunter/Gatherer,3,2014,0.679347826,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Ntrl Rsrc - Mining/Forestry,3,2014,0.951086957,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Pool,,Other,3,2014,5.163043478,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Agro - Fishing,3,2014,4.615384615,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Agro - Food&Cash Crop,3,2014,48.84615385,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Commerce - Business/Trading,3,2014,4.615384615,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Commerce - Petty Trade,3,2014,8.846153846,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Labor - Artisan/Skilled,3,2014,5.769230769,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Labor - Daily/Unskilled - Mixed,3,2014,3.846153846,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Labor - Salary/Regular,3,2014,13.07692308,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Non-Wage - Pension/Benefit,3,2014,1.923076923,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Non-Wage - Remittance/Fam. Aid,3,2014,0.384615385,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Ntrl Rsrc - Hunter/Gatherer,3,2014,5,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Ntrl Rsrc - Mining/Forestry,3,2014,0.769230769,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,Sangha,,Other,3,2014,2.307692308,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Agro - Fishing,3,2014,3.830141549,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Agro - Food&Cash Crop,3,2014,45.40660561,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Agro - Livestock,3,2014,0.527338329,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Commerce - Business/Trading,3,2014,6.272550652,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Commerce - Petty Trade,3,2014,8.215376075,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Commerce - Self-Employment,3,2014,0.721620871,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Labor - Artisan/Skilled,3,2014,5.967249514,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Labor - Daily/Unskilled - Mixed,3,2014,3.968914793,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Labor - Salary/Regular,3,2014,16.4585068,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Non-Wage - Pension/Benefit,3,2014,2.858728837,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Non-Wage - Remittance/Fam. Aid,3,2014,0.277546489,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Ntrl Rsrc - Hunter/Gatherer,3,2014,1.054676658,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Ntrl Rsrc - Mining/Forestry,3,2014,0.999167361,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Congo,,,Other,3,2014,3.441576464,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014"
Democratic Republic of the Congo,Bandundu,,Agro - Cash Crops,12,2012,0.995619275,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Agro - Fishing,12,2012,4.34090004,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Agro - Food Crops,12,2012,80.00796495,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Agro - Livestock,12,2012,1.712465153,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,AgroCmrc - Trade/Wholesale,12,2012,1.393866985,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Commerce - Petty Trade,12,2012,0.677021107,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Commerce - Self-Employment,12,2012,0.079649542,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Labor - Artisan/Skilled,12,2012,1.354042214,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Labor - Daily/Unskilled - Mixed,12,2012,1.752289924,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Labor - Daily/Unskilled - NonAgro,12,2012,0.199123855,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Labor - Salary/Regular,12,2012,5.336519315,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Non-Wage - Aid/Welfare,12,2012,0.238948626,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Non-Wage - Remittance/Fam. Aid,12,2012,0.39824771,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Ntrl Rsrc - Hunter/Gatherer,12,2012,1.115093588,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Ntrl Rsrc - Mining/Forestry,12,2012,0.079649542,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bandundu,,Other,12,2012,0.318598168,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Agro - Cash Crops,12,2012,2.555910543,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Agro - Fishing,12,2012,0.255591054,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Agro - Food Crops,12,2012,65.23961661,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Agro - Livestock,12,2012,0.447284345,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,AgroCmrc - Trade/Wholesale,12,2012,2.49201278,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Commerce - Petty Trade,12,2012,4.984025559,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Commerce - Self-Employment,12,2012,0.766773163,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Labor - Artisan/Skilled,12,2012,5.239616613,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Labor - Daily/Unskilled - Mixed,12,2012,0.383386581,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Labor - Daily/Unskilled - NonAgro,12,2012,1.214057508,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Labor - Salary/Regular,12,2012,10.86261981,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Non-Wage - Aid/Welfare,12,2012,0.191693291,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Non-Wage - Pension/Benefit,12,2012,0.383386581,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Non-Wage - Remittance/Fam. Aid,12,2012,1.086261981,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Ntrl Rsrc - Hunter/Gatherer,12,2012,0.063897764,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Ntrl Rsrc - Mining/Forestry,12,2012,2.811501597,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Bas-Congo,,Other,12,2012,1.022364217,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Agro - Cash Crops,12,2012,0.822846079,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Agro - Fishing,12,2012,9.390125847,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Agro - Food Crops,12,2012,70.81316554,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Agro - Livestock,12,2012,1.645692159,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,AgroCmrc - Trade/Wholesale,12,2012,1.887705712,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Commerce - Petty Trade,12,2012,1.258470474,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Labor - Artisan/Skilled,12,2012,3.53339787,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Labor - Daily/Unskilled - Mixed,12,2012,1.403678606,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Labor - Daily/Unskilled - NonAgro,12,2012,0.338818974,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Labor - Salary/Regular,12,2012,5.905130687,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Non-Wage - Aid/Welfare,12,2012,0.822846079,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Non-Wage - Pension/Benefit,12,2012,0.096805421,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Non-Wage - Remittance/Fam. Aid,12,2012,0.242013553,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Ntrl Rsrc - Hunter/Gatherer,12,2012,0.9196515,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Ntrl Rsrc - Mining/Forestry,12,2012,0.435624395,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Equateur,,Other,12,2012,0.484027106,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Agro - Cash Crops,12,2012,4.263038549,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Agro - Fishing,12,2012,4.217687075,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Agro - Food Crops,12,2012,51.24716553,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Agro - Livestock,12,2012,1.859410431,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,AgroCmrc - Trade/Wholesale,12,2012,3.401360544,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Commerce - Petty Trade,12,2012,3.083900227,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Commerce - Self-Employment,12,2012,0.770975057,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Labor - Artisan/Skilled,12,2012,9.795918367,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Labor - Daily/Unskilled - Mixed,12,2012,0.136054422,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Labor - Daily/Unskilled - NonAgro,12,2012,0.272108844,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Labor - Salary/Regular,12,2012,5.759637188,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Non-Wage - Aid/Welfare,12,2012,0.408163265,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Non-Wage - Pension/Benefit,12,2012,0.090702948,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Non-Wage - Remittance/Fam. Aid,12,2012,0.272108844,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Ntrl Rsrc - Hunter/Gatherer,12,2012,5.124716553,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Ntrl Rsrc - Mining/Forestry,12,2012,2.0861678,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Occidental,,Other,12,2012,7.210884354,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Agro - Cash Crops,12,2012,1.933216169,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Agro - Fishing,12,2012,1.019332162,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Agro - Food Crops,12,2012,80.28119508,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Agro - Livestock,12,2012,0.843585237,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,AgroCmrc - Trade/Wholesale,12,2012,2.108963093,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Commerce - Petty Trade,12,2012,0.984182777,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Commerce - Self-Employment,12,2012,0.105448155,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Labor - Artisan/Skilled,12,2012,4.60456942,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Labor - Daily/Unskilled - Mixed,12,2012,0.175746924,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Labor - Daily/Unskilled - NonAgro,12,2012,0.808435852,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Labor - Salary/Regular,12,2012,2.530755712,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Non-Wage - Aid/Welfare,12,2012,1.405975395,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Non-Wage - Remittance/Fam. Aid,12,2012,0.492091388,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Ntrl Rsrc - Hunter/Gatherer,12,2012,0.386643234,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Ntrl Rsrc - Mining/Forestry,12,2012,0.949033392,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Kasai Oriental,,Other,12,2012,1.370826011,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Agro - Cash Crops,12,2012,0.67114094,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Agro - Fishing,12,2012,4.554170662,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Agro - Food Crops,12,2012,77.66059444,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Agro - Livestock,12,2012,0.239693193,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,AgroCmrc - Trade/Wholesale,12,2012,2.205177373,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Commerce - Petty Trade,12,2012,1.438159156,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Commerce - Self-Employment,12,2012,0.383509108,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Labor - Artisan/Skilled,12,2012,3.020134228,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Labor - Daily/Unskilled - Mixed,12,2012,1.198465964,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Labor - Daily/Unskilled - NonAgro,12,2012,0.910834132,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Labor - Salary/Regular,12,2012,3.020134228,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Non-Wage - Aid/Welfare,12,2012,0.862895494,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Non-Wage - Pension/Benefit,12,2012,0.047938639,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Non-Wage - Remittance/Fam. Aid,12,2012,0.143815916,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Ntrl Rsrc - Hunter/Gatherer,12,2012,0.479386385,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Ntrl Rsrc - Mining/Forestry,12,2012,2.109300096,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Katanga,,Other,12,2012,1.054650048,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Agro - Cash Crops,12,2012,6.448641179,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Agro - Fishing,12,2012,1.796407186,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Agro - Food Crops,12,2012,59.2353754,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Agro - Livestock,12,2012,5.112851221,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,AgroCmrc - Trade/Wholesale,12,2012,3.546752649,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Commerce - Petty Trade,12,2012,3.40856748,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Commerce - Self-Employment,12,2012,0.875172731,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Labor - Artisan/Skilled,12,2012,6.034085675,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Labor - Daily/Unskilled - Mixed,12,2012,0.414555504,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Labor - Daily/Unskilled - NonAgro,12,2012,0.967296177,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Labor - Salary/Regular,12,2012,6.955320129,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Non-Wage - Aid/Welfare,12,2012,0.598802395,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Non-Wage - Pension/Benefit,12,2012,0.184246891,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Non-Wage - Remittance/Fam. Aid,12,2012,0.368493782,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Ntrl Rsrc - Mining/Forestry,12,2012,1.520036849,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
Democratic Republic of the Congo,Maniema,,Other,12,2012,2.533394749,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014"
